site,month,date,time,chamber,side,spp,number
Duke,April,4/8/2011,19,15,a,none,0
Duke,April,4/8/2011,19,15,b,crli,11
Duke,April,4/8/2011,19,14,a,crli,1
Duke,April,4/8/2011,19,14,b,apru,2
Duke,April,4/8/2011,19,13,a,crli,8
Duke,April,4/8/2011,19,13,b,none,0
Duke,April,4/8/2011,20,9,a,crli,8
Duke,April,4/8/2011,20,9,b,crli,17
Duke,April,4/8/2011,20,11,a,cape,1
Duke,April,4/8/2011,20,11,a,crli,1
Duke,April,4/8/2011,20,11,b,prim,1
Duke,April,4/8/2011,20,11,b,cape,1
Duke,April,4/8/2011,20,10,a,crli,13
Duke,April,4/8/2011,20,10,b,cape,14
Duke,April,4/8/2011,20,12,a,prim,3
Duke,April,4/8/2011,20,12,a,tecu,1
Duke,April,4/8/2011,20,12,b,prim,1
Duke,April,4/8/2011,20,12,b,tecu,1
Duke,April,4/8/2011,20,8,a,cape,6
Duke,April,4/8/2011,20,8,b,crli,4
Duke,April,4/8/2011,20,7,a,crli,110
Duke,April,4/8/2011,20,7,b,cape,12
Duke,April,4/8/2011,20,1,a,crli,57
Duke,April,4/8/2011,20,1,b,crli,15
Duke,April,4/8/2011,20,1,b,apru,1
Duke,April,4/8/2011,20,1,b,tecu,1
Duke,April,4/8/2011,20,4,a,crli,25
Duke,April,4/8/2011,20,4,b,crli,24
Duke,April,4/8/2011,20,2,a,none,0
Duke,April,4/8/2011,20,2,b,crli,6
Duke,April,4/8/2011,20,5,a,prim,5
Duke,April,4/8/2011,20,5,b,prim,1
Duke,April,4/8/2011,20,6,a,crli,8
Duke,April,4/8/2011,20,6,b,tecu,1
Duke,April,4/8/2011,20,6,b,crli,8
Duke,April,4/8/2011,20,3,a,crli,47
Duke,April,4/8/2011,20,3,b,prim,3
Duke,April,4/8/2011,20,3,b,crli,25
Duke,April,4/8/2011,20,15,a,none,0
Duke,April,4/8/2011,20,15,b,caca,1
Duke,April,4/8/2011,20,15,b,apru,2
Duke,April,4/8/2011,20,15,b,crli,6
Duke,April,4/8/2011,20,14,a,prim,3
Duke,April,4/8/2011,20,14,b,apru,3
Duke,April,4/8/2011,20,13,a,prim,2
Duke,April,4/8/2011,20,13,a,apru,1
Duke,April,4/8/2011,20,13,a,crli,2
Duke,April,4/8/2011,20,13,b,prim,2
Duke,April,4/8/2011,20,13,b,crli,1
Duke,April,4/8/2011,21,9,a,crli,2
Duke,April,4/8/2011,21,9,a,prim,1
Duke,April,4/8/2011,21,9,b,prim,20
Duke,April,4/8/2011,21,11,a,cape,2
Duke,April,4/8/2011,21,11,b,cape,3
Duke,April,4/8/2011,21,10,a,crli,16
Duke,April,4/8/2011,21,10,b,cape,17
Duke,April,4/8/2011,21,12,a,caca,1
Duke,April,4/8/2011,21,12,a,tecu,2
Duke,April,4/8/2011,21,12,a,prim,28
Duke,April,4/8/2011,21,12,b,cape,1
Duke,April,4/8/2011,21,8,a,cape,29
Duke,April,4/8/2011,21,8,b,caca,1
Duke,April,4/8/2011,21,8,b,apru,2
Duke,April,4/8/2011,21,7,a,crli,79
Duke,April,4/8/2011,21,7,b,cape,13
Duke,April,4/8/2011,21,1,a,crli,68
Duke,April,4/8/2011,21,1,b,crli,35
Duke,April,4/8/2011,21,4,a,crli,28
Duke,April,4/8/2011,21,4,b,cape,1
Duke,April,4/8/2011,21,4,b,crli,3
Duke,April,4/8/2011,21,2,a,caca,1
Duke,April,4/8/2011,21,2,b,crli,9
Duke,April,4/8/2011,21,5,a,prim,20
Duke,April,4/8/2011,21,5,a,apru,1
Duke,April,4/8/2011,21,5,b,prim,3
Duke,April,4/8/2011,21,6,a,crli,16
Duke,April,4/8/2011,21,6,a,prim,9
Duke,April,4/8/2011,21,6,b,caca,1
Duke,April,4/8/2011,21,6,b,crli,3
Duke,April,4/8/2011,21,3,a,crli,5
Duke,April,4/8/2011,21,3,b,crli,8
Duke,April,4/8/2011,21,3,b,prim,14
Duke,April,4/8/2011,21,15,a,none,0
Duke,April,4/8/2011,21,15,b,caca,2
Duke,April,4/8/2011,21,15,b,prim,1
Duke,April,4/8/2011,21,14,a,none,0
Duke,April,4/8/2011,21,14,b,caca,1
Duke,April,4/8/2011,21,14,b,apru,1
Duke,April,4/8/2011,21,13,a,none,0
Duke,April,4/8/2011,21,13,b,prim,5
Duke,April,4/8/2011,21,13,b,caca,2
Duke,April,4/8/2011,22,9,a,prim,1
Duke,April,4/8/2011,22,9,b,crli,10
Duke,April,4/8/2011,22,11,a,prim,5
Duke,April,4/8/2011,22,11,a,cape,2
Duke,April,4/8/2011,22,11,b,cape,2
Duke,April,4/8/2011,22,10,a,crli,11
Duke,April,4/8/2011,22,10,b,cape,11
Duke,April,4/8/2011,22,12,a,prim,21
Duke,April,4/8/2011,22,12,a,apru,1
Duke,April,4/8/2011,22,12,b,prim,7
Duke,April,4/8/2011,22,8,a,cape,25
Duke,April,4/8/2011,22,8,b,caca,1
Duke,April,4/8/2011,22,7,a,crli,25
Duke,April,4/8/2011,22,7,b,cape,12
Duke,April,4/8/2011,22,1,a,crli,57
Duke,April,4/8/2011,22,1,b,crli,26
Duke,April,4/8/2011,22,4,a,crli,3
Duke,April,4/8/2011,22,4,a,caca,1
Duke,April,4/8/2011,22,4,b,crli,5
Duke,April,4/8/2011,22,2,a,caca,1
Duke,April,4/8/2011,22,2,a,prim,1
Duke,April,4/8/2011,22,2,b,prim,8
Duke,April,4/8/2011,22,5,a,prim,31
Duke,April,4/8/2011,22,5,b,prim,1
Duke,April,4/8/2011,22,6,a,crli,4
Duke,April,4/8/2011,22,6,b,caca,1
Duke,April,4/8/2011,22,6,b,crli,2
Duke,April,4/8/2011,22,3,a,crli,35
Duke,April,4/8/2011,22,3,b,prim,5
Duke,April,4/8/2011,22,15,a,prim,16
Duke,April,4/8/2011,22,15,b,caca,2
Duke,April,4/8/2011,22,14,a,prim,4
Duke,April,4/8/2011,22,14,b,prim,2
Duke,April,4/8/2011,22,14,b,apru,1
Duke,April,4/8/2011,22,13,a,crli,1
Duke,April,4/8/2011,22,13,b,prim,3
Duke,April,4/8/2011,23,9,a,prim,1
Duke,April,4/8/2011,23,9,b,crli,1
Duke,April,4/8/2011,23,11,a,prim,2
Duke,April,4/8/2011,23,11,a,cape,1
Duke,April,4/8/2011,23,11,b,cape,1
Duke,April,4/8/2011,23,10,a,none,0
Duke,April,4/8/2011,23,10,b,cape,7
Duke,April,4/8/2011,23,12,a,prim,3
Duke,April,4/8/2011,23,12,b,prim,3
Duke,April,4/8/2011,23,12,b,cape,2
Duke,April,4/8/2011,23,8,a,cape,15
Duke,April,4/8/2011,23,8,b,none,0
Duke,April,4/8/2011,23,7,a,none,0
Duke,April,4/8/2011,23,7,b,cape,17
Duke,April,4/8/2011,23,1,a,crli,9
Duke,April,4/8/2011,23,1,b,crli,7
Duke,April,4/8/2011,23,4,a,crli,1
Duke,April,4/8/2011,23,4,a,caca,2
Duke,April,4/8/2011,23,4,b,none,0
Duke,April,4/8/2011,23,2,a,prim,6
Duke,April,4/8/2011,23,2,b,prim,48
Duke,April,4/8/2011,23,5,a,prim,7
Duke,April,4/8/2011,23,5,b,none,0
Duke,April,4/8/2011,23,6,a,prim,3
Duke,April,4/8/2011,23,6,b,prim,2
Duke,April,4/8/2011,23,6,b,crli,1
Duke,April,4/8/2011,23,3,a,prim,4
Duke,April,4/8/2011,23,3,a,crli,1
Duke,April,4/8/2011,23,3,b,prim,29
Duke,April,4/8/2011,23,15,a,caca,1
Duke,April,4/8/2011,23,15,b,prim,19
Duke,April,4/8/2011,23,14,a,prim,6
Duke,April,4/8/2011,23,14,a,caca,2
Duke,April,4/8/2011,23,14,b,caca,1
Duke,April,4/8/2011,23,13,a,none,0
Duke,April,4/8/2011,23,13,b,prim,3
Duke,April,4/8/2011,23,13,b,tecu,1
Duke,April,4/9/2011,0,9,a,prim,3
Duke,April,4/9/2011,0,9,b,crli,1
Duke,April,4/9/2011,0,11,a,prim,5
Duke,April,4/9/2011,0,11,b,cape,1
Duke,April,4/9/2011,0,10,a,crli,1
Duke,April,4/9/2011,0,10,b,cape,20
Duke,April,4/9/2011,0,12,a,prim,20
Duke,April,4/9/2011,0,12,b,cape,1
Duke,April,4/9/2011,0,12,b,prim,8
Duke,April,4/9/2011,0,8,a,cape,28
Duke,April,4/9/2011,0,8,b,apru,2
Duke,April,4/9/2011,0,8,b,prim,1
Duke,April,4/9/2011,0,7,a,crli,1
Duke,April,4/9/2011,0,7,b,cape,18
Duke,April,4/9/2011,0,1,a,crli,19
Duke,April,4/9/2011,0,1,b,apru,1
Duke,April,4/9/2011,0,1,b,crli,5
Duke,April,4/9/2011,0,4,a,crli,18
Duke,April,4/9/2011,0,4,a,caca,1
Duke,April,4/9/2011,0,4,b,prim,2
Duke,April,4/9/2011,0,4,b,crli,1
Duke,April,4/9/2011,0,2,a,prim,20
Duke,April,4/9/2011,0,2,b,prim,62
Duke,April,4/9/2011,0,5,a,prim,29
Duke,April,4/9/2011,0,5,b,prim,4
Duke,April,4/9/2011,0,6,a,prim,47
Duke,April,4/9/2011,0,6,b,prim,29
Duke,April,4/9/2011,0,6,b,tecu,1
Duke,April,4/9/2011,0,3,a,prim,21
Duke,April,4/9/2011,0,3,a,crli,2
Duke,April,4/9/2011,0,3,b,prim,19
Duke,April,4/9/2011,0,15,a,prim,1
Duke,April,4/9/2011,0,15,b,prim,26
Duke,April,4/9/2011,0,14,a,prim,16
Duke,April,4/9/2011,0,14,b,caca,6
Duke,April,4/9/2011,0,13,a,prim,2
Duke,April,4/9/2011,0,13,b,prim,7
Duke,April,4/9/2011,1,9,a,NA,
Duke,April,4/9/2011,1,9,b,NA,
Duke,April,4/9/2011,1,11,a,NA,
Duke,April,4/9/2011,1,11,b,NA,
Duke,April,4/9/2011,1,10,a,NA,
Duke,April,4/9/2011,1,10,b,NA,
Duke,April,4/9/2011,1,12,a,NA,
Duke,April,4/9/2011,1,12,b,NA,
Duke,April,4/9/2011,1,8,a,NA,
Duke,April,4/9/2011,1,8,b,NA,
Duke,April,4/9/2011,1,7,a,NA,
Duke,April,4/9/2011,1,7,b,NA,
Duke,April,4/9/2011,1,1,a,NA,
Duke,April,4/9/2011,1,1,b,NA,
Duke,April,4/9/2011,1,4,a,NA,
Duke,April,4/9/2011,1,4,b,NA,
Duke,April,4/9/2011,1,2,a,NA,
Duke,April,4/9/2011,1,2,b,NA,
Duke,April,4/9/2011,1,5,a,NA,
Duke,April,4/9/2011,1,5,b,NA,
Duke,April,4/9/2011,1,6,a,NA,
Duke,April,4/9/2011,1,6,b,NA,
Duke,April,4/9/2011,1,3,a,NA,
Duke,April,4/9/2011,1,3,b,NA,
Duke,April,4/9/2011,1,15,a,NA,
Duke,April,4/9/2011,1,15,b,NA,
Duke,April,4/9/2011,1,14,a,NA,
Duke,April,4/9/2011,1,14,b,NA,
Duke,April,4/9/2011,1,13,a,NA,
Duke,April,4/9/2011,1,13,b,NA,
Duke,April,4/9/2011,2,9,a,prim,3
Duke,April,4/9/2011,2,9,b,none,0
Duke,April,4/9/2011,2,11,a,cape,1
Duke,April,4/9/2011,2,11,a,prim,3
Duke,April,4/9/2011,2,11,b,none,0
Duke,April,4/9/2011,2,10,a,none,0
Duke,April,4/9/2011,2,10,b,cape,11
Duke,April,4/9/2011,2,12,a,prim,3
Duke,April,4/9/2011,2,12,b,none,0
Duke,April,4/9/2011,2,8,a,cape,11
Duke,April,4/9/2011,2,8,b,none,0
Duke,April,4/9/2011,2,7,a,none,0
Duke,April,4/9/2011,2,7,b,none,0
Duke,April,4/9/2011,2,1,a,none,0
Duke,April,4/9/2011,2,1,b,none,0
Duke,April,4/9/2011,2,4,a,prim,3
Duke,April,4/9/2011,2,4,b,none,0
Duke,April,4/9/2011,2,2,a,prim,3
Duke,April,4/9/2011,2,2,b,prim,26
Duke,April,4/9/2011,2,5,a,none,0
Duke,April,4/9/2011,2,5,b,prim,1
Duke,April,4/9/2011,2,6,a,prim,19
Duke,April,4/9/2011,2,6,b,none,0
Duke,April,4/9/2011,2,3,a,prim,45
Duke,April,4/9/2011,2,3,b,prim,9
Duke,April,4/9/2011,2,15,a,prim,2
Duke,April,4/9/2011,2,15,b,prim,1
Duke,April,4/9/2011,2,14,a,prim,1
Duke,April,4/9/2011,2,14,b,none,0
Duke,April,4/9/2011,2,13,a,none,0
Duke,April,4/9/2011,2,13,b,none,0
Duke,April,4/9/2011,3,9,a,prim,6
Duke,April,4/9/2011,3,9,b,none,0
Duke,April,4/9/2011,3,11,a,cape,2
Duke,April,4/9/2011,3,11,a,prim,3
Duke,April,4/9/2011,3,11,b,cape,1
Duke,April,4/9/2011,3,10,a,none,0
Duke,April,4/9/2011,3,10,b,cape,16
Duke,April,4/9/2011,3,12,a,prim,15
Duke,April,4/9/2011,3,12,b,cape,1
Duke,April,4/9/2011,3,12,b,prim,11
Duke,April,4/9/2011,3,8,a,cape,18
Duke,April,4/9/2011,3,8,b,prim,2
Duke,April,4/9/2011,3,7,a,none,0
Duke,April,4/9/2011,3,7,b,cape,3
Duke,April,4/9/2011,3,1,a,none,0
Duke,April,4/9/2011,3,1,b,apru,3
Duke,April,4/9/2011,3,4,a,prim,18
Duke,April,4/9/2011,3,4,b,none,0
Duke,April,4/9/2011,3,2,a,prim,10
Duke,April,4/9/2011,3,2,b,prim,35
Duke,April,4/9/2011,3,5,a,none,0
Duke,April,4/9/2011,3,5,b,prim,8
Duke,April,4/9/2011,3,6,a,prim,36
Duke,April,4/9/2011,3,6,b,none,0
Duke,April,4/9/2011,3,3,a,prim,52
Duke,April,4/9/2011,3,3,b,prim,21
Duke,April,4/9/2011,3,15,a,prim,6
Duke,April,4/9/2011,3,15,b,prim,3
Duke,April,4/9/2011,3,14,a,prim,1
Duke,April,4/9/2011,3,14,b,none,0
Duke,April,4/9/2011,3,13,a,none,0
Duke,April,4/9/2011,3,13,b,none,0
Duke,April,4/9/2011,4,9,a,prim,3
Duke,April,4/9/2011,4,9,b,none,0
Duke,April,4/9/2011,4,11,a,cape,6
Duke,April,4/9/2011,4,11,b,cape,2
Duke,April,4/9/2011,4,10,a,none,0
Duke,April,4/9/2011,4,10,b,cape,6
Duke,April,4/9/2011,4,12,a,prim,20
Duke,April,4/9/2011,4,12,b,prim,15
Duke,April,4/9/2011,4,8,a,cape,9
Duke,April,4/9/2011,4,8,b,none,0
Duke,April,4/9/2011,4,7,a,none,0
Duke,April,4/9/2011,4,7,b,cape,3
Duke,April,4/9/2011,4,1,a,apru,1
Duke,April,4/9/2011,4,1,b,apru,6
Duke,April,4/9/2011,4,4,a,prim,6
Duke,April,4/9/2011,4,4,b,none,0
Duke,April,4/9/2011,4,2,a,prim,10
Duke,April,4/9/2011,4,2,b,prim,20
Duke,April,4/9/2011,4,5,a,prim,2
Duke,April,4/9/2011,4,5,b,prim,10
Duke,April,4/9/2011,4,6,a,prim,20
Duke,April,4/9/2011,4,6,b,prim,3
Duke,April,4/9/2011,4,3,a,prim,25
Duke,April,4/9/2011,4,3,b,prim,10
Duke,April,4/9/2011,4,15,a,prim,3
Duke,April,4/9/2011,4,15,b,prim,3
Duke,April,4/9/2011,4,14,a,prim,1
Duke,April,4/9/2011,4,14,b,prim,2
Duke,April,4/9/2011,4,13,a,none,0
Duke,April,4/9/2011,4,13,b,none,0
Duke,April,4/9/2011,5,9,a,prim,28
Duke,April,4/9/2011,5,9,b,prim,9
Duke,April,4/9/2011,5,11,a,prim,20
Duke,April,4/9/2011,5,11,b,cape,9
Duke,April,4/9/2011,5,10,a,prim,32
Duke,April,4/9/2011,5,10,b,cape,11
Duke,April,4/9/2011,5,12,a,prim,4
Duke,April,4/9/2011,5,12,b,cape,2
Duke,April,4/9/2011,5,8,a,cape,18
Duke,April,4/9/2011,5,8,b,prim,4
Duke,April,4/9/2011,5,8,b,apru,3
Duke,April,4/9/2011,5,7,a,none,0
Duke,April,4/9/2011,5,7,b,cape,11
Duke,April,4/9/2011,5,1,a,none,0
Duke,April,4/9/2011,5,1,b,none,0
Duke,April,4/9/2011,5,4,a,prim,38
Duke,April,4/9/2011,5,4,b,none,0
Duke,April,4/9/2011,5,2,a,prim,60
Duke,April,4/9/2011,5,2,b,prim,28
Duke,April,4/9/2011,5,5,a,prim,14
Duke,April,4/9/2011,5,5,b,prim,4
Duke,April,4/9/2011,5,6,a,prim,9
Duke,April,4/9/2011,5,6,b,prim,15
Duke,April,4/9/2011,5,3,a,prim,33
Duke,April,4/9/2011,5,3,b,prim,2
Duke,April,4/9/2011,5,15,a,prim,27
Duke,April,4/9/2011,5,15,b,prim,1
Duke,April,4/9/2011,5,14,a,prim,42
Duke,April,4/9/2011,5,14,b,prim,20
Duke,April,4/9/2011,5,13,a,prim,2
Duke,April,4/9/2011,5,13,b,prim,5
Duke,April,4/9/2011,5,13,b,apru,1
Duke,April,4/9/2011,6,9,a,prim,29
Duke,April,4/9/2011,6,9,b,prim,50
Duke,April,4/9/2011,6,11,a,prim,5
Duke,April,4/9/2011,6,11,b,cape,13
Duke,April,4/9/2011,6,10,a,prim,30
Duke,April,4/9/2011,6,10,b,cape,14
Duke,April,4/9/2011,6,12,a,prim,2
Duke,April,4/9/2011,6,12,b,cape,7
Duke,April,4/9/2011,6,8,a,cape,7
Duke,April,4/9/2011,6,8,b,prim,1
Duke,April,4/9/2011,6,8,b,caca,1
Duke,April,4/9/2011,6,7,a,caca,1
Duke,April,4/9/2011,6,7,b,cape,16
Duke,April,4/9/2011,6,1,a,crli,1
Duke,April,4/9/2011,6,1,b,none,0
Duke,April,4/9/2011,6,4,a,prim,38
Duke,April,4/9/2011,6,4,b,none,0
Duke,April,4/9/2011,6,2,a,prim,45
Duke,April,4/9/2011,6,2,b,prim,26
Duke,April,4/9/2011,6,5,a,prim,14
Duke,April,4/9/2011,6,5,b,prim,5
Duke,April,4/9/2011,6,6,a,prim,7
Duke,April,4/9/2011,6,6,b,prim,3
Duke,April,4/9/2011,6,6,b,caca,1
Duke,April,4/9/2011,6,3,a,prim,32
Duke,April,4/9/2011,6,3,b,prim,1
Duke,April,4/9/2011,6,15,a,prim,101
Duke,April,4/9/2011,6,15,b,none,0
Duke,April,4/9/2011,6,14,a,prim,33
Duke,April,4/9/2011,6,14,b,prim,14
Duke,April,4/9/2011,6,13,a,prim,9
Duke,April,4/9/2011,6,13,b,prim,5
Duke,April,4/9/2011,7,9,a,crli,1
Duke,April,4/9/2011,7,9,a,prim,25
Duke,April,4/9/2011,7,9,b,prim,56
Duke,April,4/9/2011,7,11,a,prim,6
Duke,April,4/9/2011,7,11,b,none,0
Duke,April,4/9/2011,7,10,a,prim,12
Duke,April,4/9/2011,7,10,b,cape,8
Duke,April,4/9/2011,7,12,a,prim,2
Duke,April,4/9/2011,7,12,b,prim,1
Duke,April,4/9/2011,7,8,a,none,0
Duke,April,4/9/2011,7,8,b,prim,2
Duke,April,4/9/2011,7,7,a,none,0
Duke,April,4/9/2011,7,7,b,cape,1
Duke,April,4/9/2011,7,1,a,none,0
Duke,April,4/9/2011,7,1,b,crli,1
Duke,April,4/9/2011,7,4,a,prim,32
Duke,April,4/9/2011,7,4,b,prim,1
Duke,April,4/9/2011,7,2,a,prim,50
Duke,April,4/9/2011,7,2,b,prim,15
Duke,April,4/9/2011,7,5,a,prim,15
Duke,April,4/9/2011,7,5,b,prim,3
Duke,April,4/9/2011,7,6,a,prim,14
Duke,April,4/9/2011,7,6,b,prim,2
Duke,April,4/9/2011,7,3,a,prim,21
Duke,April,4/9/2011,7,3,b,none,0
Duke,April,4/9/2011,7,15,a,prim,96
Duke,April,4/9/2011,7,15,b,prim,3
Duke,April,4/9/2011,7,14,a,prim,41
Duke,April,4/9/2011,7,14,b,prim,11
Duke,April,4/9/2011,7,13,a,prim,16
Duke,April,4/9/2011,7,13,b,prim,10
Duke,April,4/9/2011,8,9,a,prim,24
Duke,April,4/9/2011,8,9,b,prim,44
Duke,April,4/9/2011,8,11,a,prim,5
Duke,April,4/9/2011,8,11,b,none,0
Duke,April,4/9/2011,8,10,a,prim,18
Duke,April,4/9/2011,8,10,b,cape,1
Duke,April,4/9/2011,8,12,a,prim,1
Duke,April,4/9/2011,8,12,b,prim,8
Duke,April,4/9/2011,8,8,a,none,0
Duke,April,4/9/2011,8,8,b,prim,4
Duke,April,4/9/2011,8,7,a,none,0
Duke,April,4/9/2011,8,7,b,cape,1
Duke,April,4/9/2011,8,1,a,prim,2
Duke,April,4/9/2011,8,1,b,none,0
Duke,April,4/9/2011,8,4,a,prim,31
Duke,April,4/9/2011,8,4,b,none,0
Duke,April,4/9/2011,8,2,a,prim,33
Duke,April,4/9/2011,8,2,b,prim,15
Duke,April,4/9/2011,8,5,a,prim,14
Duke,April,4/9/2011,8,5,b,prim,10
Duke,April,4/9/2011,8,6,a,prim,8
Duke,April,4/9/2011,8,6,b,prim,2
Duke,April,4/9/2011,8,3,a,prim,6
Duke,April,4/9/2011,8,3,b,prim,2
Duke,April,4/9/2011,8,15,a,prim,53
Duke,April,4/9/2011,8,15,b,prim,38
Duke,April,4/9/2011,8,14,a,prim,37
Duke,April,4/9/2011,8,14,b,prim,7
Duke,April,4/9/2011,8,13,a,prim,19
Duke,April,4/9/2011,8,13,b,prim,6
Duke,April,4/9/2011,9,9,a,prim,20
Duke,April,4/9/2011,9,9,b,prim,62
Duke,April,4/9/2011,9,11,a,prim,5
Duke,April,4/9/2011,9,11,b,prim,1
Duke,April,4/9/2011,9,10,a,prim,21
Duke,April,4/9/2011,9,10,b,cape,1
Duke,April,4/9/2011,9,12,a,none,0
Duke,April,4/9/2011,9,12,b,prim,17
Duke,April,4/9/2011,9,8,a,none,0
Duke,April,4/9/2011,9,8,b,prim,7
Duke,April,4/9/2011,9,7,a,none,0
Duke,April,4/9/2011,9,7,b,cape,2
Duke,April,4/9/2011,9,1,a,none,0
Duke,April,4/9/2011,9,1,b,none,0
Duke,April,4/9/2011,9,4,a,prim,38
Duke,April,4/9/2011,9,4,b,prim,1
Duke,April,4/9/2011,9,2,a,prim,23
Duke,April,4/9/2011,9,2,b,prim,24
Duke,April,4/9/2011,9,5,a,prim,32
Duke,April,4/9/2011,9,5,b,prim,13
Duke,April,4/9/2011,9,6,a,prim,6
Duke,April,4/9/2011,9,6,b,prim,1
Duke,April,4/9/2011,9,3,a,prim,14
Duke,April,4/9/2011,9,3,b,none,0
Duke,April,4/9/2011,9,15,a,prim,66
Duke,April,4/9/2011,9,15,b,prim,53
Duke,April,4/9/2011,9,14,a,prim,59
Duke,April,4/9/2011,9,14,b,prim,5
Duke,April,4/9/2011,9,13,a,prim,6
Duke,April,4/9/2011,9,13,b,prim,4
Duke,April,4/9/2011,10,9,a,prim,13
Duke,April,4/9/2011,10,9,a,crli,2
Duke,April,4/9/2011,10,9,b,prim,40
Duke,April,4/9/2011,10,11,a,prim,3
Duke,April,4/9/2011,10,11,b,none,0
Duke,April,4/9/2011,10,10,a,prim,16
Duke,April,4/9/2011,10,10,b,cape,2
Duke,April,4/9/2011,10,12,a,none,0
Duke,April,4/9/2011,10,12,b,prim,17
Duke,April,4/9/2011,10,8,a,none,0
Duke,April,4/9/2011,10,8,b,prim,5
Duke,April,4/9/2011,10,7,a,prim,1
Duke,April,4/9/2011,10,7,b,cape,1
Duke,April,4/9/2011,10,1,a,prim,6
Duke,April,4/9/2011,10,1,b,none,0
Duke,April,4/9/2011,10,4,a,prim,17
Duke,April,4/9/2011,10,4,b,none,0
Duke,April,4/9/2011,10,2,a,prim,30
Duke,April,4/9/2011,10,2,b,prim,21
Duke,April,4/9/2011,10,5,a,prim,6
Duke,April,4/9/2011,10,5,b,prim,5
Duke,April,4/9/2011,10,6,a,prim,3
Duke,April,4/9/2011,10,6,b,prim,4
Duke,April,4/9/2011,10,3,a,prim,20
Duke,April,4/9/2011,10,3,b,none,0
Duke,April,4/9/2011,10,15,a,prim,65
Duke,April,4/9/2011,10,15,b,prim,45
Duke,April,4/9/2011,10,14,a,prim,56
Duke,April,4/9/2011,10,14,b,prim,13
Duke,April,4/9/2011,10,13,a,prim,8
Duke,April,4/9/2011,10,13,b,prim,4
Duke,April,4/9/2011,11,9,a,prim,5
Duke,April,4/9/2011,11,9,a,crli,3
Duke,April,4/9/2011,11,9,b,prim,34
Duke,April,4/9/2011,11,11,a,none,0
Duke,April,4/9/2011,11,11,b,prim,2
Duke,April,4/9/2011,11,10,a,prim,25
Duke,April,4/9/2011,11,10,b,none,0
Duke,April,4/9/2011,11,12,a,prim,2
Duke,April,4/9/2011,11,12,b,prim,16
Duke,April,4/9/2011,11,8,a,none,0
Duke,April,4/9/2011,11,8,b,prim,3
Duke,April,4/9/2011,11,7,a,crli,3
Duke,April,4/9/2011,11,7,b,cape,1
Duke,April,4/9/2011,11,1,a,prim,15
Duke,April,4/9/2011,11,1,b,none,0
Duke,April,4/9/2011,11,4,a,prim,16
Duke,April,4/9/2011,11,4,b,prim,10
Duke,April,4/9/2011,11,2,a,prim,45
Duke,April,4/9/2011,11,2,b,prim,17
Duke,April,4/9/2011,11,5,a,prim,8
Duke,April,4/9/2011,11,5,b,prim,8
Duke,April,4/9/2011,11,6,a,prim,5
Duke,April,4/9/2011,11,6,b,prim,2
Duke,April,4/9/2011,11,3,a,prim,16
Duke,April,4/9/2011,11,3,b,none,0
Duke,April,4/9/2011,11,15,a,prim,49
Duke,April,4/9/2011,11,15,b,prim,63
Duke,April,4/9/2011,11,14,a,prim,50
Duke,April,4/9/2011,11,14,b,prim,6
Duke,April,4/9/2011,11,13,a,prim,15
Duke,April,4/9/2011,11,13,b,prim,6
Duke,April,4/9/2011,12,9,a,crli,3
Duke,April,4/9/2011,12,9,b,prim,16
Duke,April,4/9/2011,12,11,a,prim,2
Duke,April,4/9/2011,12,11,b,none,0
Duke,April,4/9/2011,12,10,a,prim,28
Duke,April,4/9/2011,12,10,b,cape,2
Duke,April,4/9/2011,12,12,a,prim,1
Duke,April,4/9/2011,12,12,b,prim,13
Duke,April,4/9/2011,12,8,a,cape,1
Duke,April,4/9/2011,12,8,b,prim,6
Duke,April,4/9/2011,12,7,a,crli,17
Duke,April,4/9/2011,12,7,b,cape,2
Duke,April,4/9/2011,12,1,a,prim,16
Duke,April,4/9/2011,12,1,a,tecu,1
Duke,April,4/9/2011,12,1,b,none,0
Duke,April,4/9/2011,12,4,a,prim,8
Duke,April,4/9/2011,12,4,b,prim,20
Duke,April,4/9/2011,12,2,a,prim,18
Duke,April,4/9/2011,12,2,b,prim,16
Duke,April,4/9/2011,12,5,a,prim,8
Duke,April,4/9/2011,12,5,b,prim,6
Duke,April,4/9/2011,12,6,a,prim,6
Duke,April,4/9/2011,12,6,b,prim,1
Duke,April,4/9/2011,12,3,a,prim,9
Duke,April,4/9/2011,12,3,b,prim,1
Duke,April,4/9/2011,12,3,b,crli,1
Duke,April,4/9/2011,12,3,b,fosu,1
Duke,April,4/9/2011,12,15,a,prim,55
Duke,April,4/9/2011,12,15,b,prim,20
Duke,April,4/9/2011,12,14,a,prim,33
Duke,April,4/9/2011,12,14,b,none,0
Duke,April,4/9/2011,12,13,a,prim,8
Duke,April,4/9/2011,12,13,b,prim,2
Duke,April,4/9/2011,13,9,a,crli,2
Duke,April,4/9/2011,13,9,b,crli,2
Duke,April,4/9/2011,13,9,b,prim,7
Duke,April,4/9/2011,13,11,a,none,0
Duke,April,4/9/2011,13,11,b,prim,1
Duke,April,4/9/2011,13,10,a,prim,15
Duke,April,4/9/2011,13,10,b,cape,1
Duke,April,4/9/2011,13,12,a,none,0
Duke,April,4/9/2011,13,12,b,prim,15
Duke,April,4/9/2011,13,8,a,none,0
Duke,April,4/9/2011,13,8,b,prim,16
Duke,April,4/9/2011,13,7,a,crli,25
